passage_id,neighbor_id,rank,similarity
p0186,p0269,2,0.803901
p0186,p0340,3,0.801900
p0186,p0188,4,0.797420
p0186,p0342,5,0.793967
p0187,p0205,1,0.902291
p0187,p0346,2,0.897193
p0187,p0338,3,0.836908
p0187,p1732,4,0.818475
p0187,p0191,5,0.806120
p0188,p0169,1,0.845526
p0188,p0205,2,0.830861
p0188,p0196,3,0.826747
p0188,p0206,4,0.826345
p0188,p0290,5,0.821332
p0189,p0188,1,0.782776
p0189,p0317,2,0.779570
p0189,p0134,3,0.765646
p0189,p0298,4,0.764676
p0189,p0286,5,0.760933
p0190,p0305,1,0.819504
p0190,p0300,2,0.782844
p0190,p0259,3,0.761246
p0190,p0254,4,0.759987
p0190,p0213,5,0.756911
p0191,p0210,1,0.858543
p0191,p0440,2,0.852100
p0191,p0098,3,0.843234
p0191,p0335,4,0.841854
p0191,p0305,5,0.840001
p0192,p0194,1,0.871438
p0192,p1722,2,0.846606
p0192,p0069,3,0.843057
p0192,p0059,4,0.828701
p0192,p0072,5,0.822401
p0193,p0275,1,0.821384
p0193,p0359,2,0.807914
p0193,p0290,3,0.801822
p0193,p0294,4,0.799566
p0193,p0192,5,0.793345
p0194,p0192,1,0.871438
p0194,p0275,2,0.870769
p0194,p0151,3,0.857256
p0194,p0302,4,0.846595
p0194,p0316,5,0.839949
p0195,p0253,1,0.832234
p0195,p0298,2,0.830611
p0195,p0374,3,0.829006
p0195,p0305,4,0.821403
p0195,p0353,5,0.819244
p0196,p0306,1,0.830948
p0196,p0337,2,0.829948
p0196,p0305,3,0.828109
p0196,p0188,4,0.826747
p0196,p0322,5,0.823911
p0197,p0093,1,0.820048
p0197,p0304,2,0.816013
p0197,p0355,3,0.804363
p0197,p0350,4,0.785814
p0197,p0201,5,0.783816
p0198,p0142,1,0.835246
p0198,p0173,2,0.820307
p0198,p0325,3,0.813504
p0198,p0237,4,0.813477
p0198,p0374,5,0.811586
p0199,p0333,1,0.826799
p0199,p0332,2,0.817179
p0199,p0201,3,0.816620
p0199,p0313,4,0.800574
p0199,p0213,5,0.797018
p0200,p0340,1,0.804618
p0200,p0196,2,0.789792
p0200,p0342,3,0.789236
p0200,p0221,4,0.774936
p0200,p0160,5,0.774647
p0201,p0213,1,0.847941
p0201,p0332,2,0.830994
p0201,p0337,3,0.828973
p0201,p0300,4,0.826431
p0201,p0275,5,0.819908
p0202,p0292,1,0.877031
p0202,p0139,2,0.828486
p0202,p0314,3,0.812298
p0202,p0440,4,0.808045
p0202,p0337,5,0.801817
p0203,p0353,1,0.881554
p0203,p0322,2,0.862597
p0203,p0337,3,0.855394
p0203,p0169,4,0.837285
p0203,p0340,5,0.837242
p0204,p0093,1,0.868621
p0204,p0304,2,0.866130
p0204,p0220,3,0.847280
p0204,p0295,4,0.847009
p0204,p0281,5,0.843607
p0205,p0187,1,0.902291
p0205,p0346,2,0.885552
p0205,p0188,3,0.830861
p0205,p0191,4,0.828408
p0205,p0335,5,0.815518
p0206,p0324,1,0.831792
p0206,p0342,2,0.828973
p0206,p0186,3,0.828217
p0206,p0188,4,0.826345
p0206,p0138,5,0.824600
p0207,p0493,1,0.782727
p0207,p0389,2,0.756642
p0207,p0248,3,0.754951
p0207,p0141,4,0.754157
p0207,p0142,5,0.752012
p0208,p0348,1,0.810055
p0208,p0374,2,0.803050
p0208,p0143,3,0.800036
p0208,p0134,4,0.787813
p0208,p0148,5,0.781789
p0209,p0141,1,0.836811
p0209,p0079,2,0.815865
p0209,p0238,3,0.812743
p0209,p1672,4,0.798003
p0209,p0407,5,0.797373
p0210,p0339,1,0.863305
p0210,p0191,2,0.858543
p0210,p0098,3,0.848159
p0210,p0230,4,0.844977
p0210,p0156,5,0.842760
p0211,p0325,1,0.821863
p0211,p0237,2,0.817904
p0211,p0305,3,0.805718
p0211,p0382,4,0.805213
p0211,p0355,5,0.804119
p0212,p0251,1,0.751259
p0212,p0355,2,0.732884
p0212,p0237,3,0.721276
p0212,p0358,4,0.709812
p0212,p0211,5,0.709616
p0213,p0279,1,0.859322
p0213,p0313,2,0.852963
p0213,p0337,3,0.850607
p0213,p0169,4,0.849720
p0213,p0201,5,0.847941
p0214,p0390,1,0.864272
p0214,p0217,2,0.854104
p0214,p0166,3,0.831031
p0214,p0241,4,0.826307
p0214,p0315,5,0.825483
p0215,p1691,1,0.884644
p0215,p0051,2,0.883793
p0215,p1696,3,0.872734
p0215,p1688,4,0.862842
p0215,p0059,5,0.855551
p0216,p0072,1,0.769986
p0216,p0217,2,0.766348
p0216,p1307,3,0.736383
p0216,p1722,4,0.724875
p0216,p0263,5,0.723379
p0217,p0214,1,0.854104
p0217,p0253,2,0.835358
p0217,p0222,3,0.825415
p0217,p0240,4,0.825118
p0217,p0355,5,0.821858
p0218,p0069,1,0.841814
p0218,p0192,2,0.821112
p0218,p0346,3,0.815895
p0218,p0219,4,0.812858
p0218,p0266,5,0.802284
p0219,p0230,1,0.855018
p0219,p0173,2,0.846895
p0219,p0355,3,0.836090
p0219,p0253,4,0.829408
p0219,p0286,5,0.825656
p0220,p0204,1,0.847280
p0220,p0188,2,0.797269
p0220,p0093,3,0.790584
p0220,p0304,4,0.786022
p0220,p0275,5,0.780509
p0221,p0172,1,0.835952
p0221,p0150,2,0.824901
p0221,p0873,3,0.820058
p0221,p0083,4,0.812965
p0221,p0228,5,0.812763
p0222,p0282,1,0.832249
p0222,p0217,2,0.825415
p0222,p0286,3,0.816950
p0222,p0277,4,0.816183
p0222,p0253,5,0.815387
p0223,p0253,1,0.849513
p0223,p0314,2,0.831009
p0223,p0340,3,0.818582
p0223,p0137,4,0.817216
p0223,p0246,5,0.813418
p0224,p0273,1,0.871032
p0224,p0270,2,0.865398
p0224,p0230,3,0.854352
p0224,p0276,4,0.853536
p0224,p0359,5,0.852835
p0225,p0282,1,0.892540
p0225,p0307,2,0.801239
p0225,p0277,3,0.797276
p0225,p0326,4,0.793602
p0225,p0296,5,0.785780
p0226,p0227,1,0.804117
p0226,p0221,2,0.782321
p0226,p0296,3,0.780424
p0226,p0283,4,0.774671
p0226,p0253,5,0.762576
p0227,p0154,1,0.826778
p0227,p0175,2,0.813530
p0227,p0226,3,0.804117
p0227,p0160,4,0.795221
p0227,p0426,5,0.794532
p0228,p0221,1,0.812763
p0228,p0150,2,0.784870
p0228,p0340,3,0.783791
p0228,p0159,4,0.765294
p0228,p0154,5,0.759529
p0229,p0390,1,0.836801
p0229,p0214,2,0.814879
p0229,p1720,3,0.811158
p0229,p0162,4,0.808202
p0229,p0382,5,0.801517
p0230,p0173,1,0.856416
p0230,p0219,2,0.855018
p0230,p0224,3,0.854352
p0230,p0210,4,0.844977
p0230,p0440,5,0.842755
p0231,p0237,1,0.849275
p0231,p0382,2,0.838899
p0231,p1333,3,0.827878
p0231,p0240,4,0.814843
p0231,p0384,5,0.813650
p0232,p0139,1,0.832785
p0232,p0342,2,0.824204
p0232,p0340,3,0.823645
p0232,p0265,4,0.810722
p0232,p0314,5,0.808942
p0233,p0253,1,0.835173
p0233,p0289,2,0.832945
p0233,p0154,3,0.824264
p0233,p0230,4,0.823062
p0233,p0340,5,0.814042
p0234,p0348,1,0.826834
p0234,p0426,2,0.808730
p0234,p0233,3,0.787006
p0234,p0154,4,0.786517
p0234,p0324,5,0.785597
p0235,p0051,1,0.857806
p0235,p0992,2,0.844191
p0235,p0960,3,0.829513
p0235,p0996,4,0.828554
p0235,p0401,5,0.824999
p0236,p1673,1,0.840417
p0236,p0051,2,0.838305
p0236,p1719,3,0.836835
p0236,p0921,4,0.833026
p0236,p1288,5,0.830365
p0237,p0073,1,0.889396
p0237,p0051,2,0.880409
p0237,p0059,3,0.876931
p0237,p0238,4,0.865217
p0237,p0082,5,0.862808
p0238,p0237,1,0.865217
p0238,p0073,2,0.843161
p0238,p0051,3,0.837558
p0238,p0080,4,0.819604
p0238,p1702,5,0.819094
p0239,p0426,1,0.812359
p0239,p0314,2,0.779674
p0239,p0232,3,0.770405
p0239,p0233,4,0.769831
p0239,p0425,5,0.769188
p0240,p0253,1,0.837587
p0240,p0217,2,0.825118
p0240,p0181,3,0.823781
p0240,p0382,4,0.816507
p0240,p0231,5,0.814843
p0241,p0331,1,0.840957
p0241,p0390,2,0.838581
p0241,p0960,3,0.828268
p0241,p0315,4,0.826678
p0241,p0214,5,0.826307
p0242,p0349,1,0.838996
p0242,p0343,2,0.813163
p0242,p0321,3,0.801455
p0242,p0334,4,0.798633
p0242,p0276,5,0.798433
p0243,p0298,1,0.827483
p0243,p0217,2,0.813421
p0243,p0286,3,0.811847
p0243,p0159,4,0.808999
p0243,p0195,5,0.808123
p0244,p0387,1,0.829640
p0244,p0191,2,0.809471
p0244,p0276,3,0.794322
p0244,p0368,4,0.792425
p0244,p0339,5,0.785266
p0245,p0083,1,0.846742
p0245,p0036,2,0.836985
p0245,p0086,3,0.821888
p0245,p0053,4,0.773132
p0245,p0088,5,0.768523
p0246,p0253,1,0.867289
p0246,p0389,2,0.863846
p0246,p0142,3,0.826078
p0246,p0382,4,0.826060
p0246,p0223,5,0.813418
p0247,p0208,1,0.777859
p0247,p0348,2,0.757487
p0247,p0344,3,0.749049
p0247,p0374,4,0.739858
p0247,p0317,5,0.739847
p0248,p0217,1,0.804514
p0248,p0214,2,0.802757
p0248,p0253,3,0.797839
p0248,p0339,4,0.789678
p0248,p0385,5,0.789496
p0249,p0247,1,0.715848
p0249,p0208,2,0.669097
p0249,p0374,3,0.663314
p0249,p0348,4,0.657015
p0249,p0426,5,0.652549
p0250,p0195,1,0.810026
p0250,p0374,2,0.791158
p0250,p0379,3,0.785149
p0250,p0339,4,0.778538
p0250,p0113,5,0.775993
p0251,p0395,1,0.848124
p0251,p0394,2,0.838898
p0251,p0398,3,0.826670
p0251,p0420,4,0.825932
p0251,p0408,5,0.816316
p0252,p0260,1,0.848787
p0252,p0261,2,0.835439
p0252,p0440,3,0.803567
p0252,p0262,4,0.801550
p0252,p0230,5,0.795100
p0253,p0246,1,0.867289
p0253,p0382,2,0.864404
p0253,p0223,3,0.849513
p0253,p0240,4,0.837587
p0253,p0217,5,0.835358
p0254,p0259,1,0.896335
p0254,p0334,2,0.890706
p0254,p0321,3,0.890237
p0254,p0276,4,0.880444
p0254,p0289,5,0.858977
p0255,p0262,1,0.821605
p0255,p0367,2,0.810680
p0255,p0352,3,0.798869
p0255,p0260,4,0.795479
p0255,p0210,5,0.790988
p0256,p0259,1,0.810393
p0256,p0169,2,0.807511
p0256,p0440,3,0.804748
p0256,p0134,4,0.804636
p0256,p0254,5,0.802162
p0257,p0254,1,0.839271
p0257,p0269,2,0.832261
p0257,p0259,3,0.831609
p0257,p0305,4,0.829569
p0257,p0346,5,0.824651
p0258,p0308,1,0.832020
p0258,p0259,2,0.829755
p0258,p0381,3,0.818588
p0258,p0254,4,0.815831
p0258,p0303,5,0.789169
p0259,p0321,1,0.928692
p0259,p0334,2,0.923741
p0259,p0254,3,0.896335
p0259,p0276,4,0.844814
p0259,p0330,5,0.842111
p0260,p0261,1,0.855893
p0260,p0252,2,0.848787
p0260,p0262,3,0.834154
p0260,p0313,4,0.798649
p0260,p0255,5,0.795479
p0261,p0262,1,0.926683
p0261,p0260,2,0.855893
p0261,p0252,3,0.835439
p0261,p0263,4,0.824958
p0261,p0265,5,0.821448
p0262,p0261,1,0.926683
p0262,p0260,2,0.834154
p0262,p0367,3,0.824819
p0262,p0276,4,0.822247
p0262,p0255,5,0.821605
p0263,p0254,1,0.835113
p0263,p0261,2,0.824958
p0263,p0188,3,0.815148
p0263,p0259,4,0.814172
p0263,p0265,5,0.813762
p0264,p0286,1,0.805676
p0264,p0298,2,0.798017
p0264,p1466,3,0.797330
p0264,p0254,4,0.793312
p0264,p0256,5,0.789508
p0265,p0345,1,0.851386
p0265,p0305,2,0.848415
p0265,p0254,3,0.843842
p0265,p0391,4,0.837699
p0265,p0348,5,0.837626
p0266,p0276,1,0.856688
p0266,p0161,2,0.840359
p0266,p0224,3,0.839250
p0266,p0382,4,0.825753
p0266,p0254,5,0.821437
p0267,p0311,1,0.777494
p0267,p0294,2,0.775712
p0267,p0309,3,0.773565
p0267,p0327,4,0.772872
p0267,p0291,5,0.772819
p0268,p1722,1,0.740908
p0268,p0215,2,0.738228
p0268,p0339,3,0.735819
p0268,p0282,4,0.734740
p0268,p0286,5,0.724674
p0269,p0282,1,0.834587
p0269,p0257,2,0.832261
p0269,p0291,3,0.830014
p0269,p0289,4,0.814683
p0269,p0278,5,0.812099
p0270,p0273,1,0.896152
p0270,p0224,2,0.865398
p0270,p0275,3,0.842658
p0270,p1466,4,0.838942
p0270,p0158,5,0.808269
p0271,p0150,1,0.785849
p0271,p0963,2,0.763413
p0271,p0441,3,0.762546
p0271,p0151,4,0.761308
p0271,p0149,5,0.761266
p0272,p0087,1,0.812806
p0272,p0090,2,0.805598
p0272,p0088,3,0.803200
p0272,p0384,4,0.786477
p0272,p0150,5,0.781210
p0273,p0270,1,0.896152
p0273,p0224,2,0.871032
p0273,p0275,3,0.827848
p0273,p1466,4,0.812391
p0273,p0201,5,0.810712
p0274,p0288,1,0.982599
p0274,p0359,2,0.806017
p0274,p0302,3,0.798956
p0274,p0325,4,0.789856
p0274,p0127,5,0.788438
p0275,p0332,1,0.873212
p0275,p0194,2,0.870769
p0275,p0093,3,0.863692
p0275,p0304,4,0.858310
p0275,p0098,5,0.852523
p0276,p0289,1,0.892487
p0276,p0254,2,0.880444
p0276,p0290,3,0.866486
p0276,p0266,4,0.856688
p0276,p0311,5,0.853548
p0277,p0290,1,0.916959
p0277,p0326,2,0.876653
p0277,p0282,3,0.870626
p0277,p0279,4,0.868207
p0277,p0307,5,0.862063
p0278,p0291,1,0.831690
p0278,p0269,2,0.812099
p0278,p0292,3,0.801426
p0278,p0314,4,0.775541
p0278,p0202,5,0.774593
p0279,p0326,1,0.950855
p0279,p0293,2,0.947480
p0279,p0307,3,0.946876
p0279,p0339,4,0.873222
p0279,p0277,5,0.868207
p0280,p0294,1,0.978191
p0280,p0194,2,0.817940
p0280,p0277,3,0.813483
p0280,p0290,4,0.807339
p0280,p0311,5,0.802523
p0281,p0295,1,0.984421
p0281,p0304,2,0.876808
p0281,p0093,3,0.865708
p0281,p0444,4,0.852626
p0281,p0175,5,0.852501
p0282,p0225,1,0.892540
p0282,p0326,2,0.877543
p0282,p0307,3,0.870994
p0282,p0277,4,0.870626
p0282,p0293,5,0.864544
p0283,p0296,1,0.992043
p0283,p0295,2,0.847642
p0283,p0426,3,0.832880
p0283,p0152,4,0.826278
p0283,p0281,5,0.824873
p0284,p0297,1,0.987018
p0284,p0157,2,0.820614
p0284,p0174,3,0.807896
p0284,p0156,4,0.789933
p0284,p0151,5,0.785958
p0285,p0279,1,0.836274
p0285,p0326,2,0.819274
p0285,p0195,3,0.811884
p0285,p0298,4,0.810735
p0285,p0287,5,0.804078
p0286,p0298,1,0.991581
p0286,p0339,2,0.882701
p0286,p0429,3,0.864544
p0286,p0287,4,0.842837
p0286,p0279,5,0.841946
p0287,p0298,1,0.846017
p0287,p0286,2,0.842837
p0287,p0339,3,0.839384
p0287,p0279,4,0.836916
p0287,p0277,5,0.817934
p0288,p0274,1,0.982599
p0288,p0325,2,0.790782
p0288,p0359,3,0.790600
p0288,p0438,4,0.778362
p0288,p0279,5,0.776089
p0289,p0276,1,0.892487
p0289,p0254,2,0.858977
p0289,p0233,3,0.832945
p0289,p0136,4,0.829187
p0289,p0277,5,0.827703
p0290,p0277,1,0.916959
p0290,p0276,2,0.866486
p0290,p0326,3,0.846147
p0290,p0282,4,0.844156
p0290,p0279,5,0.836907
p0291,p0282,1,0.846539
p0291,p0278,2,0.831690
p0291,p0269,3,0.830014
p0291,p0277,4,0.827384
p0291,p0309,5,0.814192
p0292,p0202,1,0.877031
p0292,p0279,2,0.814785
p0292,p0213,3,0.806489
p0292,p0278,4,0.801426
p0292,p0444,5,0.800782
p0293,p0307,1,0.971166
p0293,p0326,2,0.959579
p0293,p0279,3,0.947480
p0293,p0282,4,0.864544
p0293,p0277,5,0.860778
p0294,p0280,1,0.978191
p0294,p0194,2,0.821577
p0294,p0277,3,0.816420
p0294,p0192,4,0.814751
p0294,p0311,5,0.813937
p0295,p0281,1,0.984421
p0295,p0304,2,0.873731
p0295,p0093,3,0.858501
p0295,p0296,4,0.849326
p0295,p0283,5,0.847642
p0296,p0283,1,0.992043
p0296,p0295,2,0.849326
p0296,p0426,3,0.827977
p0296,p0444,4,0.822652
p0296,p0281,5,0.821874
p0297,p0284,1,0.987018
p0297,p0157,2,0.817863
p0297,p0174,3,0.816486
p0297,p0156,4,0.806193
p0297,p0441,5,0.786381
p0298,p0286,1,0.991581
p0298,p0339,2,0.886685
p0298,p0429,3,0.877928
p0298,p0279,4,0.858484
p0298,p0318,5,0.849945
p0299,p0186,1,0.769001
p0299,p0305,2,0.761267
p0299,p0269,3,0.755525
p0299,p0225,4,0.736566
p0299,p0257,5,0.735016
p0300,p0306,1,0.867096
p0300,p0318,2,0.851321
p0300,p0359,3,0.848771
p0300,p0325,4,0.833456
p0300,p0224,5,0.832552
p0301,p0422,1,0.796749
p0301,p0113,2,0.780495
p0301,p0155,3,0.755734
p0301,p0310,4,0.755616
p0301,p0143,5,0.754603
p0302,p0194,1,0.846595
p0302,p0213,2,0.832604
p0302,p0279,3,0.818048
p0302,p0276,4,0.817428
p0302,p0092,5,0.817174
p0303,p0199,1,0.796288
p0303,p0258,2,0.789169
p0303,p1466,3,0.783920
p0303,p0282,4,0.777290
p0303,p0330,5,0.776778
p0304,p0093,1,0.987143
p0304,p0281,2,0.876808
p0304,p0295,3,0.873731
p0304,p0064,4,0.870377
p0304,p0204,5,0.866130
p0305,p0265,1,0.848415
p0305,p0440,2,0.841576
p0305,p0191,3,0.840001
p0305,p0339,4,0.838907
p0305,p0337,5,0.837020
p0306,p0325,1,0.929506
p0306,p0300,2,0.867096
p0306,p0224,3,0.839415
p0306,p0326,4,0.834877
p0306,p0196,5,0.830948
p0307,p0326,1,0.978877
p0307,p0293,2,0.971166
p0307,p0279,3,0.946876
p0307,p0282,4,0.870994
p0307,p0277,5,0.862063
p0308,p0258,1,0.832020
p0308,p0259,2,0.803311
p0308,p0381,3,0.802671
p0308,p0269,4,0.802379
p0308,p0282,5,0.801476
p0309,p0327,1,0.999233
p0309,p0304,2,0.843719
p0309,p0282,3,0.842992
p0309,p0291,4,0.814192
p0309,p0326,5,0.810805
p0310,p0331,1,0.828171
p0310,p0315,2,0.809467
p0310,p0370,3,0.802524
p0310,p0390,4,0.793436
p0310,p0157,5,0.785599
p0311,p0312,1,0.886405
p0311,p0276,2,0.853548
p0311,p0194,3,0.827002
p0311,p0313,4,0.825284
p0311,p0279,5,0.823497
p0312,p0311,1,0.886405
p0312,p0276,2,0.848850
p0312,p0359,3,0.843047
p0312,p0290,4,0.834116
p0312,p0279,5,0.833686
p0313,p0330,1,0.913750
p0313,p0213,2,0.852963
p0313,p0337,3,0.849758
p0313,p0316,4,0.830486
p0313,p0311,5,0.825284
p0314,p0391,1,0.853640
p0314,p0444,2,0.837336
p0314,p0383,3,0.835453
p0314,p0223,4,0.831009
p0314,p0306,5,0.827529
p0315,p0331,1,0.889773
p0315,p0241,2,0.826678
p0315,p0390,3,0.825517
p0315,p0214,4,0.825483
p0315,p0436,5,0.822526
p0316,p0332,1,0.938853
p0316,p0275,2,0.852330
p0316,p0194,3,0.839949
p0316,p0313,4,0.830486
p0316,p0337,5,0.826263
p0317,p0333,1,0.920587
p0317,p0330,2,0.819752
p0317,p0332,3,0.817717
p0317,p0289,4,0.817534
p0317,p0136,5,0.810486
p0318,p0279,1,0.853775
p0318,p0300,2,0.851321
p0318,p0298,3,0.849945
p0318,p0359,4,0.838377
p0318,p0286,5,0.837302
p0319,p0322,1,0.781897
p0319,p0155,2,0.745664
p0319,p0336,3,0.738890
p0319,p0341,4,0.738855
p0319,p0113,5,0.737913
p0320,p0305,1,0.833847
p0320,p0196,2,0.818962
p0320,p0314,3,0.808162
p0320,p0206,4,0.805420
p0320,p0203,5,0.799068
p0321,p0334,1,0.982975
p0321,p0259,2,0.928692
p0321,p0254,3,0.890237
p0321,p0276,4,0.842870
p0321,p0330,5,0.836439
p0322,p0337,1,0.863880
p0322,p0203,2,0.862597
p0322,p0169,3,0.853195
p0322,p0353,4,0.852006
p0322,p0341,5,0.838817
p0323,p0335,1,0.885068
p0323,p0184,2,0.793017
p0323,p0351,3,0.786533
p0323,p1732,4,0.737905
p0323,p1728,5,0.735304
p0324,p0353,1,0.861767
p0324,p0138,2,0.860529
p0324,p0169,3,0.845725
p0324,p0139,4,0.842912
p0324,p0391,5,0.837671
p0325,p0306,1,0.929506
p0325,p0237,2,0.833703
p0325,p0300,3,0.833456
p0325,p0224,4,0.828536
p0325,p0318,5,0.824313
p0326,p0307,1,0.978877
p0326,p0293,2,0.959579
p0326,p0279,3,0.950855
p0326,p0282,4,0.877543
p0326,p0277,5,0.876653
p0327,p0309,1,0.999233
p0327,p0304,2,0.844386
p0327,p0282,3,0.842003
p0327,p0291,4,0.811019
p0327,p0326,5,0.810337
p0328,p0312,1,0.825090
p0328,p0311,2,0.820430
p0328,p0332,3,0.815625
p0328,p0201,4,0.808880
p0328,p0188,5,0.795701
p0329,p0328,1,0.672939
p0329,p0333,2,0.576444
p0329,p0259,3,0.567159
p0329,p0332,4,0.562100
p0329,p0563,5,0.561844
p0330,p0313,1,0.913750
p0330,p0259,2,0.842111
p0330,p0337,3,0.841482
p0330,p0321,4,0.836439
p0330,p0136,5,0.831812
p0331,p0315,1,0.889773
p0331,p0181,2,0.851885
p0331,p0241,3,0.840957
p0331,p0310,4,0.828171
p0331,p0421,5,0.819853
p0332,p0316,1,0.938853
p0332,p0333,2,0.876394
p0332,p0275,3,0.873212
p0332,p0213,4,0.836215
p0332,p0201,5,0.830994
p0333,p0317,1,0.920587
p0333,p0332,2,0.876394
p0333,p0199,3,0.826799
p0333,p0330,4,0.813123
p0333,p0201,5,0.801732
p0334,p0321,1,0.982975
p0334,p0259,2,0.923741
p0334,p0254,3,0.890706
p0334,p0276,4,0.852126
p0334,p0290,5,0.833827
p0335,p0323,1,0.885068
p0335,p0191,2,0.841854
p0335,p0324,3,0.831138
p0335,p0346,4,0.830979
p0335,p0169,5,0.830964
p0336,p0324,1,0.834681
p0336,p0230,2,0.830947
p0336,p0203,3,0.823473
p0336,p0391,4,0.812266
p0336,p0322,5,0.810321
p0337,p0440,1,0.865488
p0337,p0322,2,0.863880
p0337,p0169,3,0.856553
p0337,p0203,4,0.855394
p0337,p0340,5,0.852541
p0338,p0346,1,0.854265
p0338,p0187,2,0.836908
p0338,p0205,3,0.807184
p0338,p0262,4,0.783833
p0338,p0254,5,0.782094
p0339,p0298,1,0.886685
p0339,p0286,2,0.882701
p0339,p0279,3,0.873222
p0339,p0326,4,0.865131
p0339,p0210,5,0.863305
p0340,p0342,1,0.894247
p0340,p0353,2,0.869243
p0340,p0337,3,0.852541
p0340,p0139,4,0.844731
p0340,p0440,5,0.842017
p0341,p0322,1,0.838817
p0341,p0169,2,0.832512
p0341,p0324,3,0.823968
p0341,p0440,4,0.821303
p0341,p0391,5,0.809286
p0342,p0340,1,0.894247
p0342,p0353,2,0.851989
p0342,p0426,3,0.841379
p0342,p0139,4,0.829647
p0342,p0206,5,0.828973
p0343,p0345,1,0.868242
p0343,p0349,2,0.845026
p0343,p0356,3,0.838891
p0343,p0259,4,0.830815
p0343,p0254,5,0.830131
p0344,p0345,1,0.765370
p0344,p0343,2,0.752831
p0344,p0247,3,0.749049
p0344,p0348,4,0.731833
p0344,p0333,5,0.690743
p0345,p0348,1,0.880320
p0345,p0391,2,0.869692
p0345,p0343,3,0.868242
p0345,p0265,4,0.851386
p0345,p0353,5,0.838790
p0346,p0187,1,0.897193
p0346,p0205,2,0.885552
p0346,p0338,3,0.854265
p0346,p0368,4,0.847383
p0346,p0276,5,0.845871
p0347,p0203,1,0.833723
p0347,p0322,2,0.831204
p0347,p0169,3,0.830456
p0347,p0353,4,0.827540
p0347,p0345,5,0.822685
p0348,p0345,1,0.880320
p0348,p0265,2,0.837626
p0348,p0204,3,0.835959
p0348,p0391,4,0.830133
p0348,p0234,5,0.826834
p0349,p0343,1,0.845026
p0349,p0242,2,0.838996
p0349,p0321,3,0.791925
p0349,p0356,4,0.784737
p0349,p0345,5,0.781445
p0350,p0172,1,0.805341
p0350,p0311,2,0.798566
p0350,p0279,3,0.794207
p0350,p0169,4,0.792486
p0350,p0237,5,0.790389
p0351,p0183,1,0.853720
p0351,p0323,2,0.786533
p0351,p0199,3,0.766596
p0351,p0184,4,0.748652
p0351,p0335,5,0.741232
p0352,p0298,1,0.813900
p0352,p0230,2,0.810192
p0352,p0429,3,0.807532
p0352,p0422,4,0.806090
p0352,p0286,5,0.801957
p0353,p0203,1,0.881554
p0353,p0340,2,0.869243
p0353,p0324,3,0.861767
p0353,p0139,4,0.861475
p0353,p0138,5,0.860649
p0354,p0154,1,0.763564
p0354,p0178,2,0.723314
p0354,p0342,3,0.706086
p0354,p0167,4,0.701997
p0354,p0153,5,0.697205
p0355,p0219,1,0.836090
p0355,p0318,2,0.822419
p0355,p0217,3,0.821858
p0355,p0192,4,0.821718
p0355,p0224,5,0.818543
p0356,p0391,1,0.840220
p0356,p0343,2,0.838891
p0356,p0321,3,0.830736
p0356,p0383,4,0.823049
p0356,p0345,5,0.822185
p0357,p0169,1,0.782595
p0357,p0304,2,0.769477
p0357,p0204,3,0.763636
p0357,p0093,4,0.757993
p0357,p0188,5,0.745030
p0358,p0083,1,0.868909
p0358,p0036,2,0.828380
p0358,p0172,3,0.812320
p0358,p0221,4,0.807518
p0358,p0150,5,0.796452
p0359,p0224,1,0.852835
p0359,p0276,2,0.850346
p0359,p0300,3,0.848771
p0359,p0312,4,0.843047
p0359,p0275,5,0.838528
p0360,p0364,1,0.811860
p0360,p0359,2,0.785574
p0360,p0363,3,0.770099
p0360,p0361,4,0.750074
p0360,p0318,5,0.722470
p0361,p0404,1,0.828685
p0361,p1706,2,0.825585
p0361,p1333,3,0.817520
p0361,p0960,4,0.806548
p0361,p0362,5,0.805448
p0362,p0359,1,0.813134
p0362,p0364,2,0.809977
p0362,p0361,3,0.805448
p0362,p0363,4,0.798288
p0362,p0059,5,0.786466
p0363,p0364,1,0.930293
p0363,p0362,2,0.798288
p0363,p0384,3,0.794056
p0363,p0963,4,0.780292
p0363,p0962,5,0.776918
p0364,p0363,1,0.930293
p0364,p0360,2,0.811860
p0364,p0362,3,0.809977
p0364,p0359,4,0.800793
p0364,p0361,5,0.793110
p0365,p0210,1,0.798646
p0365,p0337,2,0.795476
p0365,p0224,3,0.794502
p0365,p0137,4,0.792247
p0365,p0160,5,0.787196
p0366,p0151,1,0.802640
p0366,p0074,2,0.794433
p0366,p0179,3,0.787213
p0366,p0367,4,0.787158
p0366,p0059,5,0.781944
p0367,p0156,1,0.847545
p0367,p0178,2,0.843209
p0367,p0191,3,0.828003
p0367,p0262,4,0.824819
p0367,p0181,5,0.820966
p0368,p0276,1,0.852422
p0368,p0346,2,0.847383
p0368,p0262,3,0.806951
p0368,p0254,4,0.795443
p0368,p0244,5,0.792425
p0369,p0009,1,0.773092
p0369,p0083,2,0.771680
p0369,p0036,3,0.757327
p0369,p0419,4,0.756515
p0369,p0012,5,0.745477
p0370,p0157,1,0.831455
p0370,p0310,2,0.802524
p0370,p0144,3,0.800073
p0370,p0171,4,0.799868
p0370,p0178,5,0.788769
p0371,p0283,1,0.814400
p0371,p0153,2,0.806220
p0371,p0296,3,0.799849
p0371,p0438,4,0.796775
p0371,p0138,5,0.794462
p0372,p0415,1,0.797907
p0372,p0472,2,0.784075
p0372,p0073,3,0.776347
